Year,County Code,County Name,Cause Code,Selected Cause of Death,Deaths,Crude Rate,Adjusted Rate
2012,40,Ontario,1,Acquired Immune Deficiency Syndrome (AIDS),1,0.9,0.8
2012,40,Ontario,2,Malignant Neoplasms,221,203.7,152.0
2012,40,Ontario,3,Diabetes Mellitus,18,16.6,12.6
2012,40,Ontario,4,Diseases of the Heart,237,218.4,149.6
2012,40,Ontario,5,Cerebrovascular Disease,57,52.5,38.2
2012,40,Ontario,6,Pneumonia,18,16.6,11.6
2012,40,Ontario,7,Chronic Lower Respiratory Diseases (CLRD),66,60.8,45.7
2012,40,Ontario,8,Accidents (Total),47,43.3,36.9
2012,40,Ontario,9,All Other Causes,362,333.6,249.8
2012,41,Orange,0,Total,2470,659.5,658.4
2012,41,Orange,1,Acquired Immune Deficiency Syndrome (AIDS),10,2.7,2.3
2012,41,Orange,2,Malignant Neoplasms,596,159.1,158.5
2012,41,Orange,3,Diabetes Mellitus,55,14.7,14.7
2012,41,Orange,4,Diseases of the Heart,629,168.0,165.8
2012,41,Orange,5,Cerebrovascular Disease,94,25.1,25.1
2012,41,Orange,6,Pneumonia,74,19.8,20.4
2012,41,Orange,7,Chronic Lower Respiratory Diseases (CLRD),130,34.7,36.0
2012,41,Orange,8,Accidents (Total),100,26.7,26.1
2012,41,Orange,9,All Other Causes,782,208.8,209.5
2012,42,Orleans,0,Total,425,992.2,794.8
2012,42,Orleans,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,42,Orleans,2,Malignant Neoplasms,96,224.1,178.9
2012,42,Orleans,3,Diabetes Mellitus,6,14.0,11.3
2012,42,Orleans,4,Diseases of the Heart,129,301.1,233.4
2012,42,Orleans,5,Cerebrovascular Disease,27,63.0,47.3
2012,42,Orleans,6,Pneumonia,9,21.0,18.4
2012,42,Orleans,7,Chronic Lower Respiratory Diseases (CLRD),32,74.7,58.8
2012,42,Orleans,8,Accidents (Total),13,30.3,28.4
2012,42,Orleans,9,All Other Causes,113,263.8,218.5
2012,43,Oswego,0,Total,1057,868.5,773.8
2012,43,Oswego,1,Acquired Immune Deficiency Syndrome (AIDS),1,0.8,0.7
2012,43,Oswego,2,Malignant Neoplasms,262,215.3,189.6
2012,43,Oswego,3,Diabetes Mellitus,32,26.3,22.8
2012,43,Oswego,4,Diseases of the Heart,272,223.5,195.7
2012,43,Oswego,5,Cerebrovascular Disease,37,30.4,27.6
2012,43,Oswego,6,Pneumonia,15,12.3,11.3
2012,43,Oswego,7,Chronic Lower Respiratory Diseases (CLRD),73,60.0,54.8
2012,43,Oswego,8,Accidents (Total),58,47.7,44.5
2012,43,Oswego,9,All Other Causes,307,252.3,226.7
2012,44,Otsego,0,Total,603,977.2,692.2
2012,44,Otsego,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.6,1.0
2012,44,Otsego,2,Malignant Neoplasms,159,257.7,181.7
2012,44,Otsego,3,Diabetes Mellitus,24,38.9,28.1
2012,44,Otsego,4,Diseases of the Heart,149,241.5,164.5
2012,44,Otsego,5,Cerebrovascular Disease,25,40.5,27.5
2012,44,Otsego,6,Pneumonia,9,14.6,10.3
2012,44,Otsego,7,Chronic Lower Respiratory Diseases (CLRD),47,76.2,51.0
2012,44,Otsego,8,Accidents (Total),21,34.0,28.4
2012,44,Otsego,9,All Other Causes,168,272.2,199.6
2012,45,Putnam,0,Total,677,679.7,621.2
2012,45,Putnam,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.0,0.9
2012,45,Putnam,2,Malignant Neoplasms,177,177.7,155.3
2012,45,Putnam,3,Diabetes Mellitus,17,17.1,13.3
2012,45,Putnam,4,Diseases of the Heart,202,202.8,186.8
2012,45,Putnam,5,Cerebrovascular Disease,27,27.1,24.5
2012,45,Putnam,6,Pneumonia,10,10.0,8.8
2012,45,Putnam,7,Chronic Lower Respiratory Diseases (CLRD),28,28.1,26.5
2012,45,Putnam,8,Accidents (Total),31,31.1,34.2
2012,45,Putnam,9,All Other Causes,184,184.7,171.0
2012,46,Rensselaer,0,Total,1503,940.3,772.3
2012,46,Rensselaer,1,Acquired Immune Deficiency Syndrome (AIDS),3,1.9,1.9
2012,46,Rensselaer,2,Malignant Neoplasms,353,220.9,181.0
2012,46,Rensselaer,3,Diabetes Mellitus,40,25.0,21.0
2012,46,Rensselaer,4,Diseases of the Heart,408,255.3,203.1
2012,46,Rensselaer,5,Cerebrovascular Disease,65,40.7,33.0
2012,46,Rensselaer,6,Pneumonia,20,12.5,9.7
2012,46,Rensselaer,7,Chronic Lower Respiratory Diseases (CLRD),109,68.2,56.8
2012,46,Rensselaer,8,Accidents (Total),43,26.9,24.1
2012,46,Rensselaer,9,All Other Causes,462,289.0,241.7
2012,47,Rockland,0,Total,2101,661.2,565.3
2012,47,Rockland,1,Acquired Immune Deficiency Syndrome (AIDS),4,1.3,1.2
2012,47,Rockland,2,Malignant Neoplasms,535,168.4,145.1
2012,47,Rockland,3,Diabetes Mellitus,43,13.5,11.9
2012,47,Rockland,4,Diseases of the Heart,630,198.3,164.4
2012,47,Rockland,5,Cerebrovascular Disease,88,27.7,23.8
2012,47,Rockland,6,Pneumonia,67,21.1,17.0
2012,47,Rockland,7,Chronic Lower Respiratory Diseases (CLRD),97,30.5,25.9
2012,47,Rockland,8,Accidents (Total),79,24.9,25.1
2012,47,Rockland,9,All Other Causes,558,175.6,150.9
2012,48,St Lawrence,0,Total,1031,918.6,782.7
2012,48,St Lawrence,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,48,St Lawrence,2,Malignant Neoplasms,248,221.0,186.2
2012,48,St Lawrence,3,Diabetes Mellitus,25,22.3,18.0
2012,48,St Lawrence,4,Diseases of the Heart,278,247.7,207.1
2012,48,St Lawrence,5,Cerebrovascular Disease,50,44.6,39.1
2012,48,St Lawrence,6,Pneumonia,17,15.1,12.7
2012,48,St Lawrence,7,Chronic Lower Respiratory Diseases (CLRD),78,69.5,57.7
2012,48,St Lawrence,8,Accidents (Total),41,36.5,34.2
2012,48,St Lawrence,9,All Other Causes,294,262.0,227.7
2012,49,Saratoga,0,Total,1661,747.8,621.4
2012,49,Saratoga,1,Acquired Immune Deficiency Syndrome (AIDS),2,0.9,0.9
2012,49,Saratoga,2,Malignant Neoplasms,446,200.8,163.4
2012,49,Saratoga,3,Diabetes Mellitus,28,12.6,10.7
2012,49,Saratoga,4,Diseases of the Heart,429,193.1,157.6
2012,49,Saratoga,5,Cerebrovascular Disease,93,41.9,35.2
2012,49,Saratoga,6,Pneumonia,33,14.9,12.7
2012,49,Saratoga,7,Chronic Lower Respiratory Diseases (CLRD),113,50.9,44.6
2012,49,Saratoga,8,Accidents (Total),49,22.1,20.0
2012,49,Saratoga,9,All Other Causes,468,210.7,176.4
2012,5,New York,0,Total,9470,584.9,510.1
2012,5,New York,1,Acquired Immune Deficiency Syndrome (AIDS),109,6.7,6.5
2012,5,New York,2,Malignant Neoplasms,2461,152.0,134.1
2012,5,New York,3,Diabetes Mellitus,271,16.7,14.7
2012,5,New York,4,Diseases of the Heart,2743,169.4,144.2
2012,5,New York,5,Cerebrovascular Disease,313,19.3,16.6
2012,5,New York,6,Pneumonia,361,22.3,18.8
2012,5,New York,7,Chronic Lower Respiratory Diseases (CLRD),328,20.3,17.6
2012,5,New York,8,Accidents (Total),296,18.3,16.9
2012,5,New York,9,All Other Causes,2588,159.8,140.7
2012,50,Schenectady,0,Total,1504,969.5,715.8
2012,50,Schenectady,1,Acquired Immune Deficiency Syndrome (AIDS),7,4.5,3.8
2012,50,Schenectady,2,Malignant Neoplasms,338,217.9,170.0
2012,50,Schenectady,3,Diabetes Mellitus,48,30.9,23.9
2012,50,Schenectady,4,Diseases of the Heart,409,263.7,180.7
2012,50,Schenectady,5,Cerebrovascular Disease,66,42.5,29.9
2012,50,Schenectady,6,Pneumonia,29,18.7,14.0
2012,50,Schenectady,7,Chronic Lower Respiratory Diseases (CLRD),99,63.8,48.1
2012,50,Schenectady,8,Accidents (Total),35,22.6,19.9
2012,50,Schenectady,9,All Other Causes,473,304.9,225.5
2012,51,Schoharie,0,Total,243,757.0,577.8
2012,51,Schoharie,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,51,Schoharie,2,Malignant Neoplasms,78,243.0,175.4
2012,51,Schoharie,3,Diabetes Mellitus,11,34.3,22.3
2012,51,Schoharie,4,Diseases of the Heart,54,168.2,127.3
2012,51,Schoharie,5,Cerebrovascular Disease,7,21.8,18.7
2012,51,Schoharie,6,Pneumonia,6,18.7,14.4
2012,51,Schoharie,7,Chronic Lower Respiratory Diseases (CLRD),21,65.4,49.7
2012,51,Schoharie,8,Accidents (Total),11,34.3,28.8
2012,51,Schoharie,9,All Other Causes,55,171.3,141.2
2012,52,Schuyler,0,Total,189,1021.0,720.4
2012,52,Schuyler,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,52,Schuyler,2,Malignant Neoplasms,43,232.3,164.5
2012,52,Schuyler,3,Diabetes Mellitus,5,27.0,19.0
2012,52,Schuyler,4,Diseases of the Heart,63,340.3,229.8
2012,52,Schuyler,5,Cerebrovascular Disease,6,32.4,23.2
2012,52,Schuyler,6,Pneumonia,4,21.6,15.3
2012,52,Schuyler,7,Chronic Lower Respiratory Diseases (CLRD),16,86.4,60.8
2012,52,Schuyler,8,Accidents (Total),7,37.8,30.9
2012,52,Schuyler,9,All Other Causes,45,243.1,177.0
2012,53,Seneca,0,Total,343,971.5,729.4
2012,53,Seneca,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,53,Seneca,2,Malignant Neoplasms,86,243.6,181.3
2012,53,Seneca,3,Diabetes Mellitus,7,19.8,16.5
2012,53,Seneca,4,Diseases of the Heart,77,218.1,156.9
2012,53,Seneca,5,Cerebrovascular Disease,16,45.3,32.5
2012,53,Seneca,6,Pneumonia,6,17.0,12.6
2012,53,Seneca,7,Chronic Lower Respiratory Diseases (CLRD),19,53.8,38.2
2012,53,Seneca,8,Accidents (Total),22,62.3,52.0
2012,53,Seneca,9,All Other Causes,110,311.6,239.4
2012,54,Steuben,0,Total,957,966.1,705.2
2012,54,Steuben,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.0,0.9
2012,54,Steuben,2,Malignant Neoplasms,228,230.2,168.4
2012,54,Steuben,3,Diabetes Mellitus,17,17.2,12.2
2012,54,Steuben,4,Diseases of the Heart,234,236.2,169.2
2012,54,Steuben,5,Cerebrovascular Disease,48,48.5,33.3
2012,54,Steuben,6,Pneumonia,27,27.3,18.3
2012,54,Steuben,7,Chronic Lower Respiratory Diseases (CLRD),66,66.6,48.1
2012,54,Steuben,8,Accidents (Total),34,34.3,29.1
2012,54,Steuben,9,All Other Causes,302,304.9,225.8
2012,55,Suffolk,0,Total,11527,768.8,643.8
2012,55,Suffolk,1,Acquired Immune Deficiency Syndrome (AIDS),19,1.3,1.1
2012,55,Suffolk,2,Malignant Neoplasms,2828,188.6,156.9
2012,55,Suffolk,3,Diabetes Mellitus,214,14.3,12.0
2012,55,Suffolk,4,Diseases of the Heart,3213,214.3,174.5
2012,55,Suffolk,5,Cerebrovascular Disease,441,29.4,24.5
2012,55,Suffolk,6,Pneumonia,242,16.1,13.4
2012,55,Suffolk,7,Chronic Lower Respiratory Diseases (CLRD),577,38.5,32.7
2012,55,Suffolk,8,Accidents (Total),688,45.9,42.6
2012,55,Suffolk,9,All Other Causes,3305,220.4,186.2
2012,56,Sullivan,0,Total,755,983.2,804.7
2012,56,Sullivan,1,Acquired Immune Deficiency Syndrome (AIDS),2,2.6,2.6
2012,56,Sullivan,2,Malignant Neoplasms,183,238.3,180.0
2012,56,Sullivan,3,Diabetes Mellitus,21,27.3,20.9
2012,56,Sullivan,4,Diseases of the Heart,207,269.6,222.2
2012,56,Sullivan,5,Cerebrovascular Disease,34,44.3,37.7
2012,56,Sullivan,6,Pneumonia,12,15.6,14.2
2012,56,Sullivan,7,Chronic Lower Respiratory Diseases (CLRD),54,70.3,53.9
2012,56,Sullivan,8,Accidents (Total),46,59.9,58.0
2012,56,Sullivan,9,All Other Causes,196,255.2,215.0
2012,57,Tioga,0,Total,461,913.3,696.9
2012,57,Tioga,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,57,Tioga,2,Malignant Neoplasms,98,194.1,143.5
2012,57,Tioga,3,Diabetes Mellitus,15,29.7,21.7
2012,57,Tioga,4,Diseases of the Heart,116,229.8,169.2
2012,57,Tioga,5,Cerebrovascular Disease,23,45.6,35.5
2012,57,Tioga,6,Pneumonia,8,15.8,13.2
2012,57,Tioga,7,Chronic Lower Respiratory Diseases (CLRD),31,61.4,44.3
2012,57,Tioga,8,Accidents (Total),17,33.7,30.6
2012,57,Tioga,9,All Other Causes,153,303.1,239.0
2012,58,Tompkins,0,Total,683,666.0,666.7
2012,58,Tompkins,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,58,Tompkins,2,Malignant Neoplasms,161,157.0,160.9
2012,58,Tompkins,3,Diabetes Mellitus,23,22.4,24.7
2012,58,Tompkins,4,Diseases of the Heart,164,159.9,149.5
2012,58,Tompkins,5,Cerebrovascular Disease,29,28.3,30.5
2012,58,Tompkins,6,Pneumonia,7,6.8,6.7
2012,58,Tompkins,7,Chronic Lower Respiratory Diseases (CLRD),35,34.1,34.4
2012,58,Tompkins,8,Accidents (Total),41,40.0,41.8
2012,58,Tompkins,9,All Other Causes,223,217.4,218.3
2012,59,Ulster,0,Total,1514,832.8,620.9
2012,59,Ulster,1,Acquired Immune Deficiency Syndrome (AIDS),1,0.6,0.4
2012,59,Ulster,2,Malignant Neoplasms,370,203.5,151.5
2012,59,Ulster,3,Diabetes Mellitus,37,20.4,15.8
2012,59,Ulster,4,Diseases of the Heart,411,226.1,165.5
2012,59,Ulster,5,Cerebrovascular Disease,60,33.0,25.5
2012,59,Ulster,6,Pneumonia,38,20.9,15.3
2012,59,Ulster,7,Chronic Lower Respiratory Diseases (CLRD),89,49.0,35.8
2012,59,Ulster,8,Accidents (Total),51,28.1,23.2
2012,59,Ulster,9,All Other Causes,457,251.4,188.0
2012,6,Queens,0,Total,13935,613.1,544.0
2012,6,Queens,1,Acquired Immune Deficiency Syndrome (AIDS),66,2.9,2.7
2012,6,Queens,2,Malignant Neoplasms,3484,153.3,137.9
2012,6,Queens,3,Diabetes Mellitus,424,18.7,16.7
2012,6,Queens,4,Diseases of the Heart,4699,206.8,179.2
2012,6,Queens,5,Cerebrovascular Disease,542,23.8,21.2
2012,6,Queens,6,Pneumonia,615,27.1,23.4
2012,6,Queens,7,Chronic Lower Respiratory Diseases (CLRD),445,19.6,17.6
2012,6,Queens,8,Accidents (Total),394,17.3,16.0
2012,6,Queens,9,All Other Causes,3266,143.7,129.4
2012,60,Warren,0,Total,648,988.7,677.7
2012,60,Warren,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,60,Warren,2,Malignant Neoplasms,170,259.4,176.3
2012,60,Warren,3,Diabetes Mellitus,26,39.7,26.9
2012,60,Warren,4,Diseases of the Heart,146,222.8,148.8
2012,60,Warren,5,Cerebrovascular Disease,30,45.8,29.9
2012,60,Warren,6,Pneumonia,13,19.8,11.9
2012,60,Warren,7,Chronic Lower Respiratory Diseases (CLRD),50,76.3,52.7
2012,60,Warren,8,Accidents (Total),19,29.0,24.1
2012,60,Warren,9,All Other Causes,194,296.0,207.1
2012,61,Washington,0,Total,612,972.4,747.7
2012,61,Washington,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,61,Washington,2,Malignant Neoplasms,163,259.0,196.2
2012,61,Washington,3,Diabetes Mellitus,18,28.6,20.9
2012,61,Washington,4,Diseases of the Heart,124,197.0,146.2
2012,61,Washington,5,Cerebrovascular Disease,24,38.1,29.6
2012,61,Washington,6,Pneumonia,5,7.9,5.8
2012,61,Washington,7,Chronic Lower Respiratory Diseases (CLRD),51,81.0,63.4
2012,61,Washington,8,Accidents (Total),15,23.8,21.1
2012,61,Washington,9,All Other Causes,212,336.9,264.4
2012,62,Wayne,0,Total,824,886.4,725.0
2012,62,Wayne,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.1,0.9
2012,62,Wayne,2,Malignant Neoplasms,194,208.7,166.9
2012,62,Wayne,3,Diabetes Mellitus,25,26.9,21.5
2012,62,Wayne,4,Diseases of the Heart,192,206.5,164.1
2012,62,Wayne,5,Cerebrovascular Disease,33,35.5,30.5
2012,62,Wayne,6,Pneumonia,22,23.7,20.0
2012,62,Wayne,7,Chronic Lower Respiratory Diseases (CLRD),47,50.6,39.4
2012,62,Wayne,8,Accidents (Total),39,42.0,38.9
2012,62,Wayne,9,All Other Causes,271,291.5,242.8
2012,63,Westchester,0,Total,6861,713.4,534.4
2012,63,Westchester,1,Acquired Immune Deficiency Syndrome (AIDS),23,2.4,2.0
2012,63,Westchester,2,Malignant Neoplasms,1601,166.5,130.3
2012,63,Westchester,3,Diabetes Mellitus,127,13.2,9.9
2012,63,Westchester,4,Diseases of the Heart,2113,219.7,156.4
2012,63,Westchester,5,Cerebrovascular Disease,309,32.1,23.6
2012,63,Westchester,6,Pneumonia,173,18.0,13.1
2012,63,Westchester,7,Chronic Lower Respiratory Diseases (CLRD),276,28.7,21.6
2012,63,Westchester,8,Accidents (Total),230,23.9,21.6
2012,63,Westchester,9,All Other Causes,2009,208.9,155.9
2012,64,Wyoming,0,Total,373,890.4,764.3
2012,64,Wyoming,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,64,Wyoming,2,Malignant Neoplasms,95,226.8,193.4
2012,64,Wyoming,3,Diabetes Mellitus,14,33.4,29.1
2012,64,Wyoming,4,Diseases of the Heart,99,236.3,199.5
2012,64,Wyoming,5,Cerebrovascular Disease,19,45.4,36.4
2012,64,Wyoming,6,Pneumonia,5,11.9,10.7
2012,64,Wyoming,7,Chronic Lower Respiratory Diseases (CLRD),29,69.2,62.2
2012,64,Wyoming,8,Accidents (Total),11,26.3,21.8
2012,64,Wyoming,9,All Other Causes,101,241.1,211.1
2012,65,Yates,0,Total,279,1101.0,803.8
2012,65,Yates,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2012,65,Yates,2,Malignant Neoplasms,63,248.6,181.6
2012,65,Yates,3,Diabetes Mellitus,6,23.7,18.3
2012,65,Yates,4,Diseases of the Heart,62,244.6,166.9
2012,65,Yates,5,Cerebrovascular Disease,13,51.3,38.6
2012,65,Yates,6,Pneumonia,9,35.5,27.7
2012,65,Yates,7,Chronic Lower Respiratory Diseases (CLRD),20,78.9,55.0
2012,65,Yates,8,Accidents (Total),16,63.1,57.3
2012,65,Yates,9,All Other Causes,90,355.1,258.5
2012,7,Richmond,0,Total,3354,712.5,635.9
2012,7,Richmond,1,Acquired Immune Deficiency Syndrome (AIDS),19,4.0,3.7
2012,7,Richmond,2,Malignant Neoplasms,783,166.3,145.7
2012,7,Richmond,3,Diabetes Mellitus,100,21.2,18.5
2012,7,Richmond,4,Diseases of the Heart,1263,268.3,238.1
2012,7,Richmond,5,Cerebrovascular Disease,96,20.4,18.8
2012,7,Richmond,6,Pneumonia,128,27.2,25.0
2012,7,Richmond,7,Chronic Lower Respiratory Diseases (CLRD),145,30.8,27.9
2012,7,Richmond,8,Accidents (Total),175,37.2,35.5
2012,7,Richmond,9,All Other Causes,645,137.0,122.7
2012,8,Rest of State,1,Acquired Immune Deficiency Syndrome (AIDS),165,1.5,1.2
2012,8,Rest of State,2,Malignant Neoplasms,23006,204.8,161.5
2012,8,Rest of State,3,Diabetes Mellitus,2205,19.6,15.3
2012,8,Rest of State,4,Diseases of the Heart,26741,238.0,176.5
2012,8,Rest of State,5,Cerebrovascular Disease,4373,38.9,29.6
2012,8,Rest of State,6,Pneumonia,2073,18.5,13.7
2012,8,Rest of State,7,Chronic Lower Respiratory Diseases (CLRD),5323,47.4,36.8
2012,8,Rest of State,8,Accidents (Total),3842,34.2,30.6
2012,8,Rest of State,9,All Other Causes,28724,255.7,200.0
2012,9,Albany,0,Total,2714,888.5,696.2
2012,9,Albany,1,Acquired Immune Deficiency Syndrome (AIDS),4,1.3,1.2
2012,9,Albany,2,Malignant Neoplasms,658,215.4,173.7
2012,9,Albany,3,Diabetes Mellitus,54,17.7,13.6
2012,9,Albany,4,Diseases of the Heart,703,230.1,171.9
2012,9,Albany,5,Cerebrovascular Disease,108,35.4,27.0
2012,9,Albany,6,Pneumonia,63,20.6,15.4
2012,9,Albany,7,Chronic Lower Respiratory Diseases (CLRD),151,49.4,39.4
2012,9,Albany,8,Accidents (Total),89,29.1,25.0
2012,9,Albany,9,All Other Causes,884,289.4,229.0
2013,1,New York State,0,Total,147445,750.3,621.3
2013,1,New York State,1,Acquired Immune Deficiency Syndrome (AIDS),721,3.7,3.3
2013,1,New York State,2,Malignant Neoplasms,35078,178.5,149.7
2013,1,New York State,3,Diabetes Mellitus,4035,20.5,17.2
2013,1,New York State,4,Diseases of the Heart,43119,219.4,176.4
2013,1,New York State,5,Cerebrovascular Disease,5961,30.3,24.9
2013,1,New York State,6,Pneumonia,4664,23.7,19.0
2013,1,New York State,7,Chronic Lower Respiratory Diseases (CLRD),6977,35.5,29.4
2013,1,New York State,8,Accidents (Total),5553,28.3,25.8
2013,1,New York State,9,All Other Causes,41337,210.4,175.7
2013,10,Allegany,0,Total,461,958.2,722.2
2013,10,Allegany,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2013,10,Allegany,2,Malignant Neoplasms,106,220.3,165.2
2013,10,Allegany,3,Diabetes Mellitus,17,35.3,25.4
2013,10,Allegany,4,Diseases of the Heart,136,282.7,203.2
2013,10,Allegany,5,Cerebrovascular Disease,20,41.6,31.2
2013,10,Allegany,6,Pneumonia,6,12.5,8.7
2013,10,Allegany,7,Chronic Lower Respiratory Diseases (CLRD),37,76.9,55.7
2013,10,Allegany,8,Accidents (Total),13,27.0,21.2
2013,10,Allegany,9,All Other Causes,126,261.9,211.7
2013,11,Broome,0,Total,2096,1061.0,735.6
2013,11,Broome,1,Acquired Immune Deficiency Syndrome (AIDS),3,1.5,1.4
2013,11,Broome,2,Malignant Neoplasms,428,216.7,154.7
2013,11,Broome,3,Diabetes Mellitus,63,31.9,22.5
2013,11,Broome,4,Diseases of the Heart,590,298.7,198.1
2013,11,Broome,5,Cerebrovascular Disease,91,46.1,30.3
2013,11,Broome,6,Pneumonia,52,26.3,15.6
2013,11,Broome,7,Chronic Lower Respiratory Diseases (CLRD),127,64.3,42.0
2013,11,Broome,8,Accidents (Total),78,39.5,37.4
2013,11,Broome,9,All Other Causes,664,336.1,233.7
2013,12,Cattaraugus,0,Total,781,990.0,754.6
2013,12,Cattaraugus,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.3,0.8
2013,12,Cattaraugus,2,Malignant Neoplasms,159,201.5,153.1
2013,12,Cattaraugus,3,Diabetes Mellitus,38,48.2,37.0
2013,12,Cattaraugus,4,Diseases of the Heart,248,314.4,226.6
2013,12,Cattaraugus,5,Cerebrovascular Disease,33,41.8,31.8
2013,12,Cattaraugus,6,Pneumonia,23,29.2,20.8
2013,12,Cattaraugus,7,Chronic Lower Respiratory Diseases (CLRD),41,52.0,38.1
2013,12,Cattaraugus,8,Accidents (Total),37,46.9,44.6
2013,12,Cattaraugus,9,All Other Causes,201,254.8,201.8
2013,13,Cayuga,0,Total,700,880.8,631.4
2013,13,Cayuga,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.3,0.8
2013,13,Cayuga,2,Malignant Neoplasms,155,195.0,141.1
2013,13,Cayuga,3,Diabetes Mellitus,9,11.3,7.4
2013,13,Cayuga,4,Diseases of the Heart,186,234.0,157.3
2013,13,Cayuga,5,Cerebrovascular Disease,37,46.6,34.3
2013,13,Cayuga,6,Pneumonia,23,28.9,20.1
2013,13,Cayuga,7,Chronic Lower Respiratory Diseases (CLRD),34,42.8,31.6
2013,13,Cayuga,8,Accidents (Total),35,44.0,38.4
2013,13,Cayuga,9,All Other Causes,220,276.8,200.4
2013,14,Chautauqua,0,Total,1308,982.9,677.5
2013,14,Chautauqua,1,Acquired Immune Deficiency Syndrome (AIDS),2,1.5,1.4
2013,14,Chautauqua,2,Malignant Neoplasms,249,187.1,132.5
2013,14,Chautauqua,3,Diabetes Mellitus,36,27.1,19.5
2013,14,Chautauqua,4,Diseases of the Heart,406,305.1,198.2
2013,14,Chautauqua,5,Cerebrovascular Disease,71,53.4,34.1
2013,14,Chautauqua,6,Pneumonia,27,20.3,14.3
2013,14,Chautauqua,7,Chronic Lower Respiratory Diseases (CLRD),92,69.1,48.6
2013,14,Chautauqua,8,Accidents (Total),34,25.5,24.4
2013,14,Chautauqua,9,All Other Causes,391,293.8,204.6
2013,15,Chemung,0,Total,828,935.5,672.2
2013,15,Chemung,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.1,0.7
2013,15,Chemung,2,Malignant Neoplasms,191,215.8,157.9
2013,15,Chemung,3,Diabetes Mellitus,12,13.6,10.5
2013,15,Chemung,4,Diseases of the Heart,242,273.4,188.0
2013,15,Chemung,5,Cerebrovascular Disease,28,31.6,22.0
2013,15,Chemung,6,Pneumonia,28,31.6,21.2
2013,15,Chemung,7,Chronic Lower Respiratory Diseases (CLRD),63,71.2,49.8
2013,15,Chemung,8,Accidents (Total),39,44.1,37.3
2013,15,Chemung,9,All Other Causes,224,253.1,184.8
2013,16,Chenango,0,Total,535,1081.0,750.4
2013,16,Chenango,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2013,16,Chenango,2,Malignant Neoplasms,113,228.3,159.0
2013,16,Chenango,3,Diabetes Mellitus,8,16.2,11.1
2013,16,Chenango,4,Diseases of the Heart,204,412.1,271.7
2013,16,Chenango,5,Cerebrovascular Disease,25,50.5,32.4
2013,16,Chenango,6,Pneumonia,9,18.2,11.8
2013,16,Chenango,7,Chronic Lower Respiratory Diseases (CLRD),32,64.6,43.5
2013,16,Chenango,8,Accidents (Total),27,54.5,45.6
2013,16,Chenango,9,All Other Causes,117,236.3,175.4
2013,17,Clinton,0,Total,661,810.1,675.0
2013,17,Clinton,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.2,0.8
2013,17,Clinton,2,Malignant Neoplasms,167,204.7,167.7
2013,17,Clinton,3,Diabetes Mellitus,19,23.3,18.8
2013,17,Clinton,4,Diseases of the Heart,142,174.0,145.8
2013,17,Clinton,5,Cerebrovascular Disease,23,28.2,24.0
2013,17,Clinton,6,Pneumonia,14,17.2,14.5
2013,17,Clinton,7,Chronic Lower Respiratory Diseases (CLRD),56,68.6,56.5
2013,17,Clinton,8,Accidents (Total),20,24.5,19.1
2013,17,Clinton,9,All Other Causes,219,268.4,227.8
2013,18,Columbia,0,Total,654,1051.0,673.8
2013,18,Columbia,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.6,1.4
2013,18,Columbia,2,Malignant Neoplasms,150,241.0,146.8
2013,18,Columbia,3,Diabetes Mellitus,16,25.7,15.7
2013,18,Columbia,4,Diseases of the Heart,179,287.6,175.4
2013,18,Columbia,5,Cerebrovascular Disease,25,40.2,26.8
2013,18,Columbia,6,Pneumonia,18,28.9,18.5
2013,18,Columbia,7,Chronic Lower Respiratory Diseases (CLRD),51,81.9,50.0
2013,18,Columbia,8,Accidents (Total),20,32.1,29.8
2013,18,Columbia,9,All Other Causes,194,311.7,209.4
2013,19,Cortland,0,Total,429,875.9,739.5
2013,19,Cortland,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2013,19,Cortland,2,Malignant Neoplasms,85,173.6,137.7
2013,19,Cortland,3,Diabetes Mellitus,14,28.6,26.5
2013,19,Cortland,4,Diseases of the Heart,80,163.3,135.6
